1,1,510.0,388.0,261.0,520.0,1,-1,-1,-1
2,1,501.0,382.0,263.0,530.0,1,-1,-1,-1
3,1,499.0,380.0,258.0,535.0,1,-1,-1,-1
4,1,497.0,377.0,249.0,539.0,1,-1,-1,-1
5,1,491.0,378.0,247.0,540.0,1,-1,-1,-1
6,1,490.0,379.0,237.0,536.0,1,-1,-1,-1
7,1,488.0,382.0,232.0,530.0,1,-1,-1,-1
8,1,490.0,382.0,227.0,531.0,1,-1,-1,-1
9,1,491.0,380.0,220.0,533.0,1,-1,-1,-1
10,1,493.0,378.0,218.0,531.0,1,-1,-1,-1
11,1,494.0,375.0,223.0,534.0,1,-1,-1,-1
12,1,489.0,377.0,225.0,533.0,1,-1,-1,-1
13,1,486.0,379.0,233.0,537.0,1,-1,-1,-1
14,1,486.0,385.0,229.0,524.0,1,-1,-1,-1
15,1,484.0,390.0,229.0,514.0,1,-1,-1,-1
16,1,480.0,395.0,235.0,512.0,1,-1,-1,-1
17,1,477.0,403.0,239.0,507.0,1,-1,-1,-1
18,1,469.0,407.0,244.0,503.0,1,-1,-1,-1
19,1,466.0,412.0,242.0,497.0,1,-1,-1,-1
20,1,461.0,414.0,246.0,490.0,1,-1,-1,-1
21,1,459.0,415.0,237.0,487.0,1,-1,-1,-1
22,1,460.0,416.0,240.0,489.0,1,-1,-1,-1
23,1,459.0,415.0,246.0,491.0,1,-1,-1,-1
24,1,458.0,414.0,235.0,495.0,1,-1,-1,-1
25,1,457.0,408.0,241.0,500.0,1,-1,-1,-1
26,1,459.0,398.0,243.0,516.0,1,-1,-1,-1
27,1,463.0,394.0,234.0,522.0,1,-1,-1,-1
28,1,465.0,391.0,227.0,526.0,1,-1,-1,-1
29,1,468.0,391.0,220.0,524.0,1,-1,-1,-1
30,1,472.0,386.0,210.0,528.0,1,-1,-1,-1
31,1,474.0,381.0,204.0,536.0,1,-1,-1,-1
32,1,475.0,377.0,200.0,538.0,1,-1,-1,-1
33,1,478.0,375.0,195.0,532.0,1,-1,-1,-1
34,1,475.0,372.0,198.0,537.0,1,-1,-1,-1
35,1,475.0,374.0,204.0,541.0,1,-1,-1,-1
36,1,474.0,374.0,206.0,543.0,1,-1,-1,-1
37,1,473.0,374.0,210.0,544.0,1,-1,-1,-1
38,1,472.0,370.0,215.0,546.0,1,-1,-1,-1
39,1,470.0,370.0,221.0,545.0,1,-1,-1,-1
40,1,470.0,371.0,220.0,545.0,1,-1,-1,-1
41,1,471.0,370.0,219.0,545.0,1,-1,-1,-1
42,1,471.0,375.0,220.0,542.0,1,-1,-1,-1
43,1,472.0,381.0,223.0,537.0,1,-1,-1,-1
44,1,472.0,387.0,223.0,526.0,1,-1,-1,-1
45,1,470.0,392.0,225.0,518.0,1,-1,-1,-1
46,1,471.0,397.0,227.0,507.0,1,-1,-1,-1
47,1,473.0,399.0,227.0,505.0,1,-1,-1,-1
48,1,474.0,411.0,226.0,497.0,1,-1,-1,-1
49,1,477.0,421.0,221.0,488.0,1,-1,-1,-1
50,1,475.0,427.0,222.0,481.0,1,-1,-1,-1
51,1,482.0,429.0,219.0,489.0,1,-1,-1,-1
52,1,483.0,434.0,223.0,477.0,1,-1,-1,-1
53,1,483.0,432.0,221.0,479.0,1,-1,-1,-1
54,1,482.0,434.0,228.0,479.0,1,-1,-1,-1
55,1,484.0,430.0,223.0,482.0,1,-1,-1,-1
56,1,484.0,425.0,223.0,489.0,1,-1,-1,-1
57,1,481.0,422.0,229.0,495.0,1,-1,-1,-1
58,1,482.0,414.0,236.0,503.0,1,-1,-1,-1
59,1,481.0,405.0,239.0,510.0,1,-1,-1,-1
60,1,482.0,396.0,246.0,518.0,1,-1,-1,-1
61,1,485.0,391.0,254.0,524.0,1,-1,-1,-1
62,1,487.0,388.0,259.0,521.0,1,-1,-1,-1
63,1,486.0,385.0,269.0,525.0,1,-1,-1,-1
64,1,489.0,379.0,273.0,521.0,1,-1,-1,-1
65,1,488.0,380.0,274.0,526.0,1,-1,-1,-1
66,1,497.0,381.0,273.0,526.0,1,-1,-1,-1
