1,3,788.0,368.0,303.0,562.0,1,-1,-1,-1
2,3,783.0,367.0,310.0,575.0,1,-1,-1,-1
3,3,782.0,370.0,306.0,579.0,1,-1,-1,-1
4,3,779.0,364.0,307.0,593.0,1,-1,-1,-1
5,3,778.0,361.0,305.0,598.0,1,-1,-1,-1
6,3,772.0,360.0,306.0,601.0,1,-1,-1,-1
7,3,763.0,355.0,310.0,606.0,1,-1,-1,-1
8,3,757.0,357.0,316.0,602.0,1,-1,-1,-1
9,3,756.0,355.0,306.0,600.0,1,-1,-1,-1
10,3,751.0,355.0,309.0,601.0,1,-1,-1,-1
11,3,752.0,356.0,304.0,599.0,1,-1,-1,-1
12,3,753.0,359.0,289.0,591.0,1,-1,-1,-1
13,3,760.0,365.0,275.0,587.0,1,-1,-1,-1
14,3,758.0,375.0,271.0,578.0,1,-1,-1,-1
15,3,758.0,388.0,266.0,576.0,1,-1,-1,-1
16,3,756.0,396.0,262.0,568.0,1,-1,-1,-1
17,3,756.0,404.0,256.0,567.0,1,-1,-1,-1
18,3,754.0,411.0,250.0,564.0,1,-1,-1,-1
19,3,754.0,420.0,247.0,555.0,1,-1,-1,-1
20,3,753.0,424.0,243.0,551.0,1,-1,-1,-1
21,3,751.0,428.0,250.0,547.0,1,-1,-1,-1
22,3,747.0,429.0,246.0,544.0,1,-1,-1,-1
23,3,748.0,426.0,244.0,549.0,1,-1,-1,-1
24,3,750.0,422.0,243.0,550.0,1,-1,-1,-1
25,3,748.0,419.0,254.0,552.0,1,-1,-1,-1
26,3,749.0,409.0,247.0,562.0,1,-1,-1,-1
27,3,748.0,401.0,252.0,569.0,1,-1,-1,-1
28,3,749.0,392.0,252.0,576.0,1,-1,-1,-1
29,3,749.0,386.0,249.0,579.0,1,-1,-1,-1
30,3,748.0,379.0,252.0,585.0,1,-1,-1,-1
31,3,752.0,371.0,249.0,587.0,1,-1,-1,-1
32,3,755.0,366.0,238.0,593.0,1,-1,-1,-1
33,3,757.0,358.0,251.0,604.0,1,-1,-1,-1
34,3,756.0,351.0,257.0,614.0,1,-1,-1,-1
35,3,752.0,346.0,263.0,619.0,1,-1,-1,-1
36,3,753.0,342.0,246.0,624.0,1,-1,-1,-1
37,3,752.0,345.0,245.0,625.0,1,-1,-1,-1
