1,1,451.0,362.0,297.0,593.0,1,-1,-1,-1
1,3,788.0,368.0,303.0,562.0,1,-1,-1,-1
2,1,447.0,359.0,284.0,597.0,1,-1,-1,-1
2,3,783.0,367.0,310.0,575.0,1,-1,-1,-1
3,1,438.0,364.0,292.0,595.0,1,-1,-1,-1
3,3,782.0,370.0,306.0,579.0,1,-1,-1,-1
4,1,442.0,363.0,268.0,597.0,1,-1,-1,-1
4,3,779.0,364.0,307.0,593.0,1,-1,-1,-1
5,1,440.0,361.0,251.0,599.0,1,-1,-1,-1
5,3,778.0,361.0,305.0,598.0,1,-1,-1,-1
6,1,436.0,358.0,246.0,599.0,1,-1,-1,-1
6,3,772.0,360.0,306.0,601.0,1,-1,-1,-1
7,1,441.0,355.0,236.0,601.0,1,-1,-1,-1
7,3,763.0,355.0,310.0,606.0,1,-1,-1,-1
8,1,445.0,352.0,234.0,602.0,1,-1,-1,-1
8,3,757.0,357.0,316.0,602.0,1,-1,-1,-1
9,1,439.0,351.0,240.0,603.0,1,-1,-1,-1
9,3,756.0,355.0,306.0,600.0,1,-1,-1,-1
10,1,443.0,351.0,237.0,603.0,1,-1,-1,-1
10,3,751.0,355.0,309.0,601.0,1,-1,-1,-1
11,1,440.0,351.0,239.0,606.0,1,-1,-1,-1
11,3,752.0,356.0,304.0,599.0,1,-1,-1,-1
12,1,441.0,355.0,233.0,599.0,1,-1,-1,-1
12,3,753.0,359.0,289.0,591.0,1,-1,-1,-1
13,1,419.0,358.0,253.0,597.0,1,-1,-1,-1
13,3,760.0,365.0,275.0,587.0,1,-1,-1,-1
14,1,415.0,363.0,259.0,592.0,1,-1,-1,-1
14,3,758.0,375.0,271.0,578.0,1,-1,-1,-1
15,1,403.0,374.0,270.0,582.0,1,-1,-1,-1
15,3,758.0,388.0,266.0,576.0,1,-1,-1,-1
16,1,392.0,382.0,281.0,575.0,1,-1,-1,-1
16,3,756.0,396.0,262.0,568.0,1,-1,-1,-1
17,1,382.0,390.0,295.0,568.0,1,-1,-1,-1
17,3,756.0,404.0,256.0,567.0,1,-1,-1,-1
18,1,377.0,393.0,300.0,564.0,1,-1,-1,-1
18,3,754.0,411.0,250.0,564.0,1,-1,-1,-1
19,1,383.0,400.0,294.0,562.0,1,-1,-1,-1
19,3,754.0,420.0,247.0,555.0,1,-1,-1,-1
20,1,394.0,410.0,280.0,553.0,1,-1,-1,-1
20,3,753.0,424.0,243.0,551.0,1,-1,-1,-1
21,1,394.0,409.0,278.0,553.0,1,-1,-1,-1
21,3,751.0,428.0,250.0,547.0,1,-1,-1,-1
22,1,392.0,407.0,275.0,557.0,1,-1,-1,-1
22,3,747.0,429.0,246.0,544.0,1,-1,-1,-1
23,1,388.0,407.0,271.0,561.0,1,-1,-1,-1
23,3,748.0,426.0,244.0,549.0,1,-1,-1,-1
24,1,388.0,400.0,256.0,567.0,1,-1,-1,-1
24,3,750.0,422.0,243.0,550.0,1,-1,-1,-1
25,1,384.0,395.0,250.0,572.0,1,-1,-1,-1
