359,2,560.0,397.0,242.0,543.0,1,-1,-1,-1
360,2,556.0,396.0,250.0,545.0,1,-1,-1,-1
361,2,499.0,346.0,297.0,643.0,1,-1,-1,-1
362,2,579.0,393.0,226.0,535.0,1,-1,-1,-1
363,2,595.0,402.0,227.0,513.0,1,-1,-1,-1
364,2,585.0,398.0,230.0,526.0,1,-1,-1,-1
365,2,591.0,399.0,227.0,507.0,1,-1,-1,-1
366,2,582.0,394.0,232.0,510.0,1,-1,-1,-1
367,2,589.0,393.0,212.0,508.0,1,-1,-1,-1
368,2,599.0,400.0,183.0,502.0,1,-1,-1,-1
369,2,607.0,402.0,168.0,498.0,1,-1,-1,-1
370,2,608.0,405.0,158.0,501.0,1,-1,-1,-1
371,2,601.0,409.0,160.0,508.0,1,-1,-1,-1
372,2,594.0,412.0,159.0,497.0,1,-1,-1,-1
373,2,580.0,424.0,169.0,492.0,1,-1,-1,-1
374,2,524.0,420.0,215.0,534.0,1,-1,-1,-1
375,2,499.0,430.0,241.0,532.0,1,-1,-1,-1
376,2,517.0,438.0,223.0,517.0,1,-1,-1,-1
378,2,531.0,445.0,215.0,503.0,1,-1,-1,-1
379,2,600.0,465.0,162.0,431.0,1,-1,-1,-1
380,2,605.0,464.0,161.0,433.0,1,-1,-1,-1
381,2,628.0,451.0,147.0,438.0,1,-1,-1,-1
384,2,558.0,436.0,218.0,503.0,1,-1,-1,-1
385,2,627.0,447.0,165.0,442.0,1,-1,-1,-1
388,2,573.0,410.0,223.0,529.0,1,-1,-1,-1
389,2,582.0,400.0,226.0,519.0,1,-1,-1,-1
390,2,610.0,395.0,203.0,540.0,1,-1,-1,-1
391,2,660.0,412.0,168.0,505.0,1,-1,-1,-1
392,2,661.0,416.0,180.0,513.0,1,-1,-1,-1
393,2,664.0,414.0,181.0,516.0,1,-1,-1,-1
394,2,677.0,408.0,172.0,516.0,1,-1,-1,-1
395,2,687.0,412.0,170.0,496.0,1,-1,-1,-1
396,2,687.0,409.0,170.0,496.0,1,-1,-1,-1
397,2,686.0,412.0,174.0,485.0,1,-1,-1,-1
398,2,694.0,402.0,172.0,500.0,1,-1,-1,-1
